CEP;Tipo_Logradouro;Logradouro;Complemento;Local;Bairro;Cidade;cod_cidade;UF;Estado;cod_estado
08830650;Travessa;da Matriz;;;Vila Nova Aparecida;Mogi das Cruzes;3530607;SP;São Paulo;35
08830660;Rua;Mirim;;;Vila Nova Aparecida;Mogi das Cruzes;3530607;SP;São Paulo;35
08832030;Rua;Quatro;(Cj Res Ver Jeferson da Silva);;Cézar de Souza;Mogi das Cruzes;3530607;SP;São Paulo;35
09050070;Rua;Doutor Armando de Arruda Pereira;;;Vila Floresta;Santo André;3547809;SP;São Paulo;35
09071460;Travessa;Santana;(N Hab Tamarutaca);;Vila Guiomar;Santo André;3547809;SP;São Paulo;35
09071487;Travessa;Paramirim;(N Hab Tamarutaca);;Vila Guiomar;Santo André;3547809;SP;São Paulo;35
09090503;Rua;3 de Março;;;Vila Guiomar;Santo André;3547809;SP;São Paulo;35
09090506;Rua;6 de Junho;;;Vila Guiomar;Santo André;3547809;SP;São Paulo;35
09111720;Rua;Pará;;;Cidade São Jorge;Santo André;3547809;SP;São Paulo;35
09130210;Rua;Armando Sales de Oliveira;;;Vila Lutécia;Santo André;3547809;SP;São Paulo;35
09160354;Rua;Lilás;;;Jardim Club de Campo;Santo André;3547809;SP;São Paulo;35
09171834;Travessa;Aipê;;;Jardim Cipreste;Santo André;3547809;SP;São Paulo;35
